File created:	Thursday, July 17, 2025	2:22 PM
-5963.000000	770.000000	0.000000	104.000000
-6008.000000	1729.000000	0.000000	104.000000
-6232.000000	780.000000	0.000000	104.000000
-7535.000000	1725.000000	0.000000	104.000000
-5850.000000	780.000000	0.000000	104.000000
-5863.000000	1725.000000	0.000000	104.000000
-5863.000000	784.000000	0.000000	104.000000
-5778.000000	1721.000000	0.000000	104.000000
-6443.000000	791.000000	0.000000	104.000000
-6899.000000	1717.000000	0.000000	104.000000
-5450.000000	789.000000	0.000000	104.000000
-5200.000000	1711.000000	0.000000	104.000000
-5200.000000	807.000000	0.000000	104.000000
-5393.000000	1697.000000	0.000000	104.000000
-5634.000000	760.000000	0.000000	104.000000
-5329.000000	1252.000000	0.000000	104.000000
-6071.000000	756.000000	0.000000	104.000000
-5829.000000	1743.000000	0.000000	104.000000
-5978.000000	764.000000	0.000000	104.000000
-5443.000000	1741.000000	0.000000	104.000000
-6138.000000	768.000000	0.000000	104.000000
-5974.000000	1736.000000	0.000000	104.000000
-5974.000000	768.000000	0.000000	104.000000
-5963.000000	1740.000000	0.000000	104.000000
-5529.000000	775.000000	0.000000	104.000000
-6020.000000	1726.000000	0.000000	104.000000
-4879.000000	785.000000	0.000000	104.000000
-4841.000000	1720.000000	0.000000	104.000000
-4841.000000	790.000000	0.000000	104.000000
-7128.000000	1252.000000	0.000000	104.000000
-6087.000000	756.000000	0.000000	104.000000
-5776.000000	1732.000000	0.000000	104.000000
-5776.000000	774.000000	0.000000	104.000000
-6198.000000	1730.000000	0.000000	104.000000
-6382.000000	783.000000	0.000000	104.000000
-5602.000000	1723.000000	0.000000	104.000000
-5334.000000	786.000000	0.000000	104.000000
-6308.000000	1720.000000	0.000000	104.000000
-6308.000000	792.000000	0.000000	104.000000
-6070.000000	1713.000000	0.000000	104.000000
-5764.000000	802.000000	0.000000	104.000000
-5156.000000	1699.000000	0.000000	104.000000
-5132.000000	761.000000	0.000000	104.000000
-5223.000000	1749.000000	0.000000	104.000000
-5223.000000	760.000000	0.000000	104.000000
-5371.000000	1740.000000	0.000000	104.000000
-6020.000000	770.000000	0.000000	104.000000
-6073.000000	1734.000000	0.000000	104.000000
-5374.000000	778.000000	0.000000	104.000000
-5636.000000	1729.000000	0.000000	104.000000
-5810.000000	782.000000	0.000000	104.000000
-5198.000000	1718.000000	0.000000	104.000000
-5198.000000	792.000000	0.000000	104.000000
-4689.000000	1711.000000	0.000000	104.000000
-5539.000000	756.000000	0.000000	104.000000
-6015.000000	1748.000000	0.000000	104.000000
-5947.000000	762.000000	0.000000	104.000000
-5362.000000	1743.000000	0.000000	104.000000
-5362.000000	771.000000	0.000000	104.000000
-5023.000000	1729.000000	0.000000	104.000000
-5324.000000	782.000000	0.000000	104.000000
-5219.000000	1724.000000	0.000000	104.000000
-5361.000000	785.000000	0.000000	104.000000
-4767.000000	1718.000000	0.000000	104.000000
-4767.000000	793.000000	0.000000	104.000000
-4862.000000	1712.000000	0.000000	104.000000
-5207.000000	801.000000	0.000000	104.000000
-5875.000000	1701.000000	0.000000	104.000000
-5287.000000	768.000000	0.000000	104.000000
-5187.000000	1733.000000	0.000000	104.000000
-4685.000000	777.000000	0.000000	104.000000
-5830.000000	1728.000000	0.000000	104.000000
-5830.000000	783.000000	0.000000	104.000000
-7431.000000	1722.000000	0.000000	104.000000
-6234.000000	785.000000	0.000000	104.000000
-6249.000000	1720.000000	0.000000	104.000000
-7315.000000	794.000000	0.000000	104.000000
-7535.000000	1707.000000	0.000000	104.000000
-7535.000000	804.000000	0.000000	104.000000
-7065.000000	1701.000000	0.000000	104.000000
-7900.000000	758.000000	0.000000	104.000000
-7928.000000	1745.000000	0.000000	104.000000
-7898.000000	769.000000	0.000000	104.000000
-7168.000000	1737.000000	0.000000	104.000000
-7168.000000	778.000000	0.000000	104.000000
-6711.000000	1723.000000	0.000000	104.000000
-7663.000000	789.000000	0.000000	104.000000
-7795.000000	1713.000000	0.000000	104.000000
-7831.000000	794.000000	0.000000	104.000000
-7691.000000	1253.000000	0.000000	104.000000
-7983.000000	755.000000	0.000000	104.000000
-7756.000000	1708.000000	0.000000	104.000000
-7899.000000	753.000000	0.000000	104.000000
-7487.000000	1752.000000	0.000000	104.000000
-7487.000000	762.000000	0.000000	104.000000
-7998.000000	1738.000000	0.000000	104.000000
-7891.000000	774.000000	0.000000	104.000000
-7805.000000	1731.000000	0.000000	104.000000
-7893.000000	779.000000	0.000000	104.000000
-7952.000000	1727.000000	0.000000	104.000000
-7673.000000	784.000000	0.000000	104.000000
-7466.000000	1719.000000	0.000000	104.000000
-7509.000000	793.000000	0.000000	104.000000
-7586.000000	1712.000000	0.000000	104.000000
-7895.000000	797.000000	0.000000	104.000000
-7999.000000	1705.000000	0.000000	104.000000
-7703.000000	754.000000	0.000000	104.000000
-7949.000000	1752.000000	0.000000	104.000000
-7949.000000	765.000000	0.000000	104.000000
-7925.000000	1737.000000	0.000000	104.000000
-7845.000000	778.000000	0.000000	104.000000
-7552.000000	1720.000000	0.000000	104.000000
-7811.000000	788.000000	0.000000	104.000000
-7569.000000	1716.000000	0.000000	104.000000
-7569.000000	792.000000	0.000000	104.000000
-7916.000000	1716.000000	0.000000	104.000000
-7872.000000	789.000000	0.000000	104.000000
-7622.000000	1716.000000	0.000000	104.000000
-7846.000000	793.000000	0.000000	104.000000
-7727.000000	1710.000000	0.000000	104.000000
-7977.000000	798.000000	0.000000	104.000000
-7995.000000	1708.000000	0.000000	104.000000
-7929.000000	763.000000	0.000000	104.000000
-7868.000000	1740.000000	0.000000	104.000000
-7865.000000	770.000000	0.000000	104.000000
-7905.000000	1733.000000	0.000000	104.000000
-7941.000000	784.000000	0.000000	104.000000
-7620.000000	1718.000000	0.000000	104.000000
-7620.000000	796.000000	0.000000	104.000000
-7354.000000	1251.000000	0.000000	104.000000
-7928.000000	761.000000	0.000000	104.000000
-6346.000000	1701.000000	0.000000	104.000000
-5800.000000	761.000000	0.000000	104.000000
-5094.000000	1742.000000	0.000000	104.000000
-4625.000000	770.000000	0.000000	104.000000
-4775.000000	1735.000000	0.000000	104.000000
-5093.000000	776.000000	0.000000	104.000000
-4698.000000	1729.000000	0.000000	104.000000
-4698.000000	777.000000	0.000000	104.000000
-4463.000000	1724.000000	0.000000	104.000000
-4375.000000	791.000000	0.000000	104.000000
-5291.000000	1714.000000	0.000000	104.000000
-5321.000000	796.000000	0.000000	104.000000
-5008.000000	1706.000000	0.000000	104.000000
-5008.000000	752.000000	0.000000	104.000000
-5018.000000	1750.000000	0.000000	104.000000
-4080.000000	755.000000	0.000000	104.000000
-4510.000000	1748.000000	0.000000	104.000000
-4610.000000	762.000000	0.000000	104.000000
-4562.000000	1745.000000	0.000000	104.000000
-4562.000000	767.000000	0.000000	104.000000
-5227.000000	1734.000000	0.000000	104.000000
-4051.000000	779.000000	0.000000	104.000000
-3821.000000	1724.000000	0.000000	104.000000
-4245.000000	788.000000	0.000000	104.000000
-4418.000000	1718.000000	0.000000	104.000000
-5949.000000	795.000000	0.000000	104.000000
-4105.000000	1710.000000	0.000000	104.000000
-4105.000000	803.000000	0.000000	104.000000
-4139.000000	1700.000000	0.000000	104.000000
-4424.000000	759.000000	0.000000	104.000000
-4509.000000	1746.000000	0.000000	104.000000
-4082.000000	767.000000	0.000000	104.000000
-3720.000000	1736.000000	0.000000	104.000000
-3720.000000	776.000000	0.000000	104.000000
-4048.000000	1726.000000	0.000000	104.000000
-4154.000000	789.000000	0.000000	104.000000
-4237.000000	1715.000000	0.000000	104.000000
-3822.000000	791.000000	0.000000	104.000000
-1840.000000	1714.000000	0.000000	104.000000
-1840.000000	797.000000	0.000000	104.000000
-1567.000000	1706.000000	0.000000	104.000000
-1380.000000	755.000000	0.000000	104.000000
-1989.000000	1253.000000	0.000000	104.000000
-2281.000000	752.000000	0.000000	104.000000
-2026.000000	1750.000000	0.000000	104.000000
-2034.000000	768.000000	0.000000	104.000000
-1628.000000	1736.000000	0.000000	104.000000
-2073.000000	776.000000	0.000000	104.000000
-1595.000000	1727.000000	0.000000	104.000000
-1595.000000	788.000000	0.000000	104.000000
-1474.000000	1717.000000	0.000000	104.000000
-1341.000000	793.000000	0.000000	104.000000
-1649.000000	1710.000000	0.000000	104.000000
-1060.000000	801.000000	0.000000	104.000000
-1018.000000	1701.000000	0.000000	104.000000
-979.000000	765.000000	0.000000	104.000000
-704.000000	1741.000000	0.000000	104.000000
-704.000000	771.000000	0.000000	104.000000
-1252.000000	1732.000000	0.000000	104.000000
-1231.000000	779.000000	0.000000	104.000000
-3477.000000	1726.000000	0.000000	104.000000
-2733.000000	785.000000	0.000000	104.000000
-3160.000000	1717.000000	0.000000	104.000000
-3160.000000	796.000000	0.000000	104.000000
-3127.000000	1707.000000	0.000000	104.000000
-3509.000000	754.000000	0.000000	104.000000
-3180.000000	1751.000000	0.000000	104.000000
-2898.000000	759.000000	0.000000	104.000000
-2280.000000	1743.000000	0.000000	104.000000
-2280.000000	776.000000	0.000000	104.000000
-1870.000000	1728.000000	0.000000	104.000000
-2328.000000	780.000000	0.000000	104.000000
-2489.000000	1722.000000	0.000000	104.000000
-3288.000000	788.000000	0.000000	104.000000
-3610.000000	1714.000000	0.000000	104.000000
-7781.000000	802.000000	0.000000	104.000000
-5092.000000	1704.000000	0.000000	104.000000
-5017.000000	758.000000	0.000000	104.000000
-4837.000000	1747.000000	0.000000	104.000000
-4617.000000	770.000000	0.000000	104.000000
-4496.000000	1733.000000	0.000000	104.000000
-4545.000000	785.000000	0.000000	104.000000
-4188.000000	1719.000000	0.000000	104.000000
-4188.000000	798.000000	0.000000	104.000000
-4431.000000	1704.000000	0.000000	104.000000
-4208.000000	762.000000	0.000000	104.000000
-4121.000000	1746.000000	0.000000	104.000000
-4075.000000	767.000000	0.000000	104.000000
-4366.000000	1737.000000	0.000000	104.000000
-4366.000000	776.000000	0.000000	104.000000
-4378.000000	1727.000000	0.000000	104.000000
-2936.000000	785.000000	0.000000	104.000000
-2870.000000	1721.000000	0.000000	104.000000
-4382.000000	790.000000	0.000000	104.000000
-4415.000000	1252.000000	0.000000	104.000000
-6351.000000	757.000000	0.000000	104.000000
-4439.000000	1737.000000	0.000000	104.000000
-4004.000000	773.000000	0.000000	104.000000
-4107.000000	1730.000000	0.000000	104.000000
-4107.000000	778.000000	0.000000	104.000000
-4104.000000	1731.000000	0.000000	104.000000
-3597.000000	782.000000	0.000000	104.000000
-3460.000000	1719.000000	0.000000	104.000000
-3585.000000	788.000000	0.000000	104.000000
-4104.000000	1716.000000	0.000000	104.000000
-4104.000000	792.000000	0.000000	104.000000
-4231.000000	1716.000000	0.000000	104.000000
-4548.000000	800.000000	0.000000	104.000000
-4290.000000	1701.000000	0.000000	104.000000
-4423.000000	761.000000	0.000000	104.000000
-5015.000000	1741.000000	0.000000	104.000000
-4512.000000	765.000000	0.000000	104.000000
-4402.000000	1740.000000	0.000000	104.000000
-4402.000000	772.000000	0.000000	104.000000
-4646.000000	1732.000000	0.000000	104.000000
-4184.000000	774.000000	0.000000	104.000000
-4972.000000	1251.000000	0.000000	104.000000
-4395.000000	758.000000	0.000000	104.000000
-4874.000000	1725.000000	0.000000	104.000000
-4474.000000	786.000000	0.000000	104.000000
-4518.000000	1719.000000	0.000000	104.000000
-4377.000000	788.000000	0.000000	104.000000
-3654.000000	1718.000000	0.000000	104.000000
-3654.000000	791.000000	0.000000	104.000000
-4511.000000	1711.000000	0.000000	104.000000
-4186.000000	754.000000	0.000000	104.000000
-4884.000000	1749.000000	0.000000	104.000000
-4165.000000	769.000000	0.000000	104.000000
-4869.000000	1734.000000	0.000000	104.000000
-4869.000000	774.000000	0.000000	104.000000
-3796.000000	1728.000000	0.000000	104.000000
-4404.000000	784.000000	0.000000	104.000000
-293.000000	1721.000000	0.000000	104.000000
-218.000000	790.000000	0.000000	104.000000
-318.000000	1709.000000	0.000000	104.000000
-318.000000	757.000000	0.000000	104.000000
-134.000000	1745.000000	0.000000	104.000000
-175.000000	768.000000	0.000000	104.000000
-181.000000	1736.000000	0.000000	104.000000
-189.000000	775.000000	0.000000	104.000000
-205.000000	1727.000000	0.000000	104.000000
-297.000000	781.000000	0.000000	104.000000
-328.000000	1720.000000	0.000000	104.000000
-328.000000	792.000000	0.000000	104.000000
-345.000000	1714.000000	0.000000	104.000000
-262.000000	801.000000	0.000000	104.000000
-287.000000	1703.000000	0.000000	104.000000
-244.000000	755.000000	0.000000	104.000000
-231.000000	1750.000000	0.000000	104.000000
-231.000000	763.000000	0.000000	104.000000
-164.000000	1736.000000	0.000000	104.000000
-257.000000	773.000000	0.000000	104.000000
-243.000000	1730.000000	0.000000	104.000000
-220.000000	780.000000	0.000000	104.000000
-220.000000	1723.000000	0.000000	104.000000
-220.000000	790.000000	0.000000	104.000000
-245.000000	1710.000000	0.000000	104.000000
-176.000000	800.000000	0.000000	104.000000
-260.000000	1708.000000	0.000000	104.000000
-251.000000	755.000000	0.000000	104.000000
-251.000000	1747.000000	0.000000	104.000000
-253.000000	759.000000	0.000000	104.000000
-265.000000	1748.000000	0.000000	104.000000
-265.000000	764.000000	0.000000	104.000000
-147.000000	1741.000000	0.000000	104.000000
-134.000000	772.000000	0.000000	104.000000
-215.000000	1729.000000	0.000000	104.000000
-314.000000	779.000000	0.000000	104.000000
-232.000000	1255.000000	0.000000	104.000000
-232.000000	754.000000	0.000000	104.000000
-263.000000	1731.000000	0.000000	104.000000
-263.000000	783.000000	0.000000	104.000000
-138.000000	1721.000000	0.000000	104.000000
-244.000000	793.000000	0.000000	104.000000
-330.000000	1714.000000	0.000000	104.000000
-188.000000	754.000000	0.000000	104.000000
1093.000000	1748.000000	0.000000	104.000000
-26.000000	760.000000	0.000000	104.000000
14.000000	1745.000000	0.000000	104.000000
14.000000	765.000000	0.000000	104.000000
9.000000	1737.000000	0.000000	104.000000
11.000000	773.000000	0.000000	104.000000
11.000000	1729.000000	0.000000	104.000000
13.000000	776.000000	0.000000	104.000000
12.000000	1729.000000	0.000000	104.000000
12.000000	788.000000	0.000000	104.000000
12.000000	1716.000000	0.000000	104.000000
12.000000	794.000000	0.000000	104.000000
13.000000	1706.000000	0.000000	104.000000
12.000000	755.000000	0.000000	104.000000
12.000000	1749.000000	0.000000	104.000000
12.000000	769.000000	0.000000	104.000000
14.000000	1734.000000	0.000000	104.000000
13.000000	776.000000	0.000000	104.000000
13.000000	1728.000000	0.000000	104.000000
11.000000	787.000000	0.000000	104.000000
12.000000	1714.000000	0.000000	104.000000
14.000000	791.000000	0.000000	104.000000
13.000000	1711.000000	0.000000	104.000000
13.000000	753.000000	0.000000	104.000000
13.000000	1753.000000	0.000000	104.000000
13.000000	753.000000	0.000000	104.000000
12.000000	1747.000000	0.000000	104.000000
13.000000	762.000000	0.000000	104.000000
13.000000	1742.000000	0.000000	104.000000
13.000000	770.000000	0.000000	104.000000
-2425.000000	1730.000000	0.000000	104.000000
-2143.000000	781.000000	0.000000	104.000000
-2650.000000	1723.000000	0.000000	104.000000
-4003.000000	787.000000	0.000000	104.000000
-4208.000000	1716.000000	0.000000	104.000000
-4208.000000	791.000000	0.000000	104.000000
-4408.000000	1714.000000	0.000000	104.000000
-3848.000000	795.000000	0.000000	104.000000
-4316.000000	1254.000000	0.000000	104.000000
-3333.000000	756.000000	0.000000	104.000000
-3250.000000	1703.000000	0.000000	104.000000
-3729.000000	758.000000	0.000000	104.000000
-4160.000000	1745.000000	0.000000	104.000000
-4462.000000	766.000000	0.000000	104.000000
-3741.000000	1739.000000	0.000000	104.000000
-3741.000000	777.000000	0.000000	104.000000
-3446.000000	1726.000000	0.000000	104.000000
-2840.000000	790.000000	0.000000	104.000000
-3678.000000	1252.000000	0.000000	104.000000
-3553.000000	756.000000	0.000000	104.000000
-3560.000000	1734.000000	0.000000	104.000000
-3738.000000	772.000000	0.000000	104.000000
-3766.000000	1731.000000	0.000000	104.000000
-3897.000000	783.000000	0.000000	104.000000
-3869.000000	1722.000000	0.000000	104.000000
-3869.000000	791.000000	0.000000	104.000000
-4370.000000	1714.000000	0.000000	104.000000
-4005.000000	793.000000	0.000000	104.000000
-4016.000000	1712.000000	0.000000	104.000000
-4322.000000	799.000000	0.000000	104.000000
-4331.000000	1704.000000	0.000000	104.000000
-4331.000000	759.000000	0.000000	104.000000
-4371.000000	1748.000000	0.000000	104.000000
-4588.000000	765.000000	0.000000	104.000000
-4244.000000	1737.000000	0.000000	104.000000
-4091.000000	774.000000	0.000000	104.000000
-3995.000000	1728.000000	0.000000	104.000000
-4136.000000	787.000000	0.000000	104.000000
-4224.000000	1721.000000	0.000000	104.000000
-4224.000000	791.000000	0.000000	104.000000
-3701.000000	1710.000000	0.000000	104.000000
-4074.000000	798.000000	0.000000	104.000000
-3785.000000	1704.000000	0.000000	104.000000
-3668.000000	758.000000	0.000000	104.000000
-4008.000000	1251.000000	0.000000	104.000000
-4008.000000	758.000000	0.000000	104.000000
-4453.000000	1739.000000	0.000000	104.000000
-3869.000000	769.000000	0.000000	104.000000
-3793.000000	1736.000000	0.000000	104.000000
-3793.000000	778.000000	0.000000	104.000000
-4462.000000	1725.000000	0.000000	104.000000
-4717.000000	784.000000	0.000000	104.000000
-4985.000000	1722.000000	0.000000	104.000000
-4611.000000	793.000000	0.000000	104.000000
-4652.000000	1709.000000	0.000000	104.000000
-4652.000000	754.000000	0.000000	104.000000
-4999.000000	1253.000000	0.000000	104.000000
-4109.000000	755.000000	0.000000	104.000000
-4294.000000	1745.000000	0.000000	104.000000
-4713.000000	766.000000	0.000000	104.000000
-4228.000000	1739.000000	0.000000	104.000000
-4159.000000	772.000000	0.000000	104.000000
-4442.000000	1729.000000	0.000000	104.000000
-4227.000000	783.000000	0.000000	104.000000
-3714.000000	1256.000000	0.000000	104.000000
-3714.000000	799.000000	0.000000	104.000000
-4467.000000	1683.000000	0.000000	104.000000
-4467.000000	778.000000	0.000000	104.000000
-4355.000000	1729.000000	0.000000	104.000000
-4822.000000	785.000000	0.000000	104.000000
-4825.000000	1716.000000	0.000000	104.000000
-4047.000000	801.000000	0.000000	104.000000
-4270.000000	1703.000000	0.000000	104.000000
-3890.000000	763.000000	0.000000	104.000000
-4628.000000	1740.000000	0.000000	104.000000
-4628.000000	766.000000	0.000000	104.000000
-4857.000000	1738.000000	0.000000	104.000000
-3937.000000	771.000000	0.000000	104.000000
-4430.000000	1731.000000	0.000000	104.000000
-4461.000000	778.000000	0.000000	104.000000
-4686.000000	1725.000000	0.000000	104.000000
-4686.000000	782.000000	0.000000	104.000000
-4666.000000	1721.000000	0.000000	104.000000
-4098.000000	786.000000	0.000000	104.000000
-3650.000000	1717.000000	0.000000	104.000000
-4490.000000	794.000000	0.000000	104.000000
-4190.000000	1253.000000	0.000000	104.000000
-4190.000000	758.000000	0.000000	104.000000
-3905.000000	1706.000000	0.000000	104.000000
-3722.000000	753.000000	0.000000	104.000000
-4064.000000	1749.000000	0.000000	104.000000
-4064.000000	765.000000	0.000000	104.000000
-4352.000000	1739.000000	0.000000	104.000000
-3476.000000	775.000000	0.000000	104.000000
-3959.000000	1730.000000	0.000000	104.000000
-3943.000000	786.000000	0.000000	104.000000
-7448.000000	1717.000000	0.000000	104.000000
-7448.000000	795.000000	0.000000	104.000000
-5449.000000	1707.000000	0.000000	104.000000
-5221.000000	804.000000	0.000000	104.000000
-5406.000000	1700.000000	0.000000	104.000000
-4612.000000	757.000000	0.000000	104.000000
-4709.000000	1745.000000	0.000000	104.000000
-4709.000000	763.000000	0.000000	104.000000
-4616.000000	1743.000000	0.000000	104.000000
-5209.000000	772.000000	0.000000	104.000000
-5231.000000	1729.000000	0.000000	104.000000
-5185.000000	784.000000	0.000000	104.000000
-5167.000000	1718.000000	0.000000	104.000000
-4858.000000	791.000000	0.000000	104.000000
-5300.000000	1715.000000	0.000000	104.000000
-5300.000000	794.000000	0.000000	104.000000
-5352.000000	1713.000000	0.000000	104.000000
-5298.000000	802.000000	0.000000	104.000000
-4954.000000	1700.000000	0.000000	104.000000
-4930.000000	755.000000	0.000000	104.000000
-5189.000000	1745.000000	0.000000	104.000000
-5189.000000	765.000000	0.000000	104.000000
-5073.000000	1739.000000	0.000000	104.000000
-5233.000000	770.000000	0.000000	104.000000
-5224.000000	1737.000000	0.000000	104.000000
-5146.000000	773.000000	0.000000	104.000000
-5340.000000	1254.000000	0.000000	104.000000
-5340.000000	802.000000	0.000000	104.000000
-4914.000000	1681.000000	0.000000	104.000000
-5227.000000	780.000000	0.000000	104.000000
-5089.000000	1723.000000	0.000000	104.000000
-5089.000000	782.000000	0.000000	104.000000
-5399.000000	1720.000000	0.000000	104.000000
-4828.000000	795.000000	0.000000	104.000000
-5057.000000	1713.000000	0.000000	104.000000
-4681.000000	797.000000	0.000000	104.000000
-3994.000000	1704.000000	0.000000	104.000000
-3994.000000	761.000000	0.000000	104.000000
-5005.000000	1743.000000	0.000000	104.000000
-5064.000000	771.000000	0.000000	104.000000
-4947.000000	1733.000000	0.000000	104.000000
-5030.000000	778.000000	0.000000	104.000000
-4628.000000	1723.000000	0.000000	104.000000
-5072.000000	785.000000	0.000000	104.000000
-5249.000000	1719.000000	0.000000	104.000000
-5249.000000	791.000000	0.000000	104.000000
-4327.000000	1717.000000	0.000000	104.000000
-4389.000000	798.000000	0.000000	104.000000
-4674.000000	1703.000000	0.000000	104.000000
-5515.000000	760.000000	0.000000	104.000000
-4925.000000	1744.000000	0.000000	104.000000
-4925.000000	768.000000	0.000000	104.000000
-4487.000000	1735.000000	0.000000	104.000000
-4847.000000	779.000000	0.000000	104.000000
-5432.000000	1723.000000	0.000000	104.000000
-6009.000000	787.000000	0.000000	104.000000
-5439.000000	1717.000000	0.000000	104.000000
-5439.000000	793.000000	0.000000	104.000000
-4980.000000	1714.000000	0.000000	104.000000
-5007.000000	799.000000	0.000000	104.000000
-4820.000000	1702.000000	0.000000	104.000000
-4720.000000	761.000000	0.000000	104.000000
-5100.000000	1745.000000	0.000000	104.000000
-4901.000000	771.000000	0.000000	104.000000
-4894.000000	1733.000000	0.000000	104.000000
-4894.000000	778.000000	0.000000	104.000000
-5266.000000	1722.000000	0.000000	104.000000
-4862.000000	786.000000	0.000000	104.000000
-3975.000000	1718.000000	0.000000	104.000000
-5032.000000	791.000000	0.000000	104.000000
-4602.000000	1715.000000	0.000000	104.000000
-4602.000000	799.000000	0.000000	104.000000
-4666.000000	1704.000000	0.000000	104.000000
-4522.000000	756.000000	0.000000	104.000000
-4643.000000	1749.000000	0.000000	104.000000
-4604.000000	763.000000	0.000000	104.000000
-4692.000000	1744.000000	0.000000	104.000000
-4692.000000	768.000000	0.000000	104.000000
-4717.000000	1733.000000	0.000000	104.000000
-4764.000000	778.000000	0.000000	104.000000
-4958.000000	1721.000000	0.000000	104.000000
-4585.000000	790.000000	0.000000	104.000000
-4355.000000	1264.000000	0.000000	104.000000
-4257.000000	797.000000	0.000000	104.000000
-4757.000000	1707.000000	0.000000	104.000000
-4704.000000	800.000000	0.000000	104.000000
-4445.000000	1704.000000	0.000000	104.000000
-4445.000000	762.000000	0.000000	104.000000
-4466.000000	1741.000000	0.000000	104.000000
-4363.000000	776.000000	0.000000	104.000000
-4608.000000	1257.000000	0.000000	104.000000
-4359.000000	800.000000	0.000000	104.000000
-4551.000000	1686.000000	0.000000	104.000000
-4232.000000	777.000000	0.000000	104.000000
-4119.000000	1731.000000	0.000000	104.000000
-4081.000000	780.000000	0.000000	104.000000
-4746.000000	1725.000000	0.000000	104.000000
-4746.000000	786.000000	0.000000	104.000000
-4251.000000	1715.000000	0.000000	104.000000
-4439.000000	797.000000	0.000000	104.000000
-3912.000000	1707.000000	0.000000	104.000000
-3984.000000	756.000000	0.000000	104.000000
-4062.000000	1748.000000	0.000000	104.000000
-4062.000000	765.000000	0.000000	104.000000
-4358.000000	1737.000000	0.000000	104.000000
-3909.000000	772.000000	0.000000	104.000000
-4118.000000	1728.000000	0.000000	104.000000
-3528.000000	787.000000	0.000000	104.000000
-4556.000000	1719.000000	0.000000	104.000000
-4105.000000	792.000000	0.000000	104.000000
-4033.000000	1711.000000	0.000000	104.000000
-4033.000000	799.000000	0.000000	104.000000
-3819.000000	1706.000000	0.000000	104.000000
-3716.000000	753.000000	0.000000	104.000000
-3781.000000	1750.000000	0.000000	104.000000
-4058.000000	760.000000	0.000000	104.000000
-3816.000000	1745.000000	0.000000	104.000000
-3816.000000	767.000000	0.000000	104.000000
-3675.000000	1250.000000	0.000000	104.000000
-4244.000000	756.000000	0.000000	104.000000
-4346.000000	1746.000000	0.000000	104.000000
-4189.000000	761.000000	0.000000	104.000000
-4189.000000	1742.000000	0.000000	104.000000
-4072.000000	767.000000	0.000000	104.000000
-4188.000000	1739.000000	0.000000	104.000000
-3964.000000	772.000000	0.000000	104.000000
-3861.000000	1732.000000	0.000000	104.000000
-3861.000000	782.000000	0.000000	104.000000
-3685.000000	1725.000000	0.000000	104.000000
-4127.000000	784.000000	0.000000	104.000000
-3979.000000	1716.000000	0.000000	104.000000
-3819.000000	798.000000	0.000000	104.000000
-3875.000000	1705.000000	0.000000	104.000000
-3875.000000	757.000000	0.000000	104.000000
-4169.000000	1747.000000	0.000000	104.000000
-3849.000000	765.000000	0.000000	104.000000
-3855.000000	1738.000000	0.000000	104.000000
-3883.000000	777.000000	0.000000	104.000000
-4058.000000	1254.000000	0.000000	104.000000
-4058.000000	755.000000	0.000000	104.000000
-4033.000000	1735.000000	0.000000	104.000000
-3886.000000	777.000000	0.000000	104.000000
-3607.000000	1727.000000	0.000000	104.000000
-3607.000000	787.000000	0.000000	104.000000
-3732.000000	1717.000000	0.000000	104.000000
-3759.000000	795.000000	0.000000	104.000000
-3812.000000	1709.000000	0.000000	104.000000
-3983.000000	799.000000	0.000000	104.000000
-3685.000000	1706.000000	0.000000	104.000000
-3685.000000	756.000000	0.000000	104.000000
-3736.000000	1748.000000	0.000000	104.000000
-3707.000000	767.000000	0.000000	104.000000
-3713.000000	1736.000000	0.000000	104.000000
-3848.000000	773.000000	0.000000	104.000000
-3570.000000	1734.000000	0.000000	104.000000
-2971.000000	780.000000	0.000000	104.000000
-2705.000000	1254.000000	0.000000	104.000000
-2705.000000	804.000000	0.000000	104.000000
-2908.000000	1692.000000	0.000000	104.000000
-2908.000000	764.000000	0.000000	104.000000
-3347.000000	1738.000000	0.000000	104.000000
-2540.000000	768.000000	0.000000	104.000000
-2476.000000	1736.000000	0.000000	104.000000
-2178.000000	777.000000	0.000000	104.000000
-2224.000000	1728.000000	0.000000	104.000000
-2224.000000	795.000000	0.000000	104.000000
-3115.000000	1709.000000	0.000000	104.000000
-2610.000000	753.000000	0.000000	104.000000
-2672.000000	1748.000000	0.000000	104.000000
-2206.000000	758.000000	0.000000	104.000000
-2280.000000	1251.000000	0.000000	104.000000
-2632.000000	756.000000	0.000000	104.000000
-2728.000000	1742.000000	0.000000	104.000000
-2681.000000	771.000000	0.000000	104.000000
-2624.000000	1254.000000	0.000000	104.000000
-2624.000000	757.000000	0.000000	104.000000
-2528.000000	1738.000000	0.000000	104.000000
-2375.000000	770.000000	0.000000	104.000000
-2603.000000	1731.000000	0.000000	104.000000
-2603.000000	786.000000	0.000000	104.000000
-2434.000000	1718.000000	0.000000	104.000000
-2481.000000	787.000000	0.000000	104.000000
-2244.000000	1714.000000	0.000000	104.000000
-2429.000000	795.000000	0.000000	104.000000
-2150.000000	1708.000000	0.000000	104.000000
-2150.000000	752.000000	0.000000	104.000000
-2638.000000	1750.000000	0.000000	104.000000
-2420.000000	761.000000	0.000000	104.000000
-2358.000000	1741.000000	0.000000	104.000000
-2509.000000	766.000000	0.000000	104.000000
-2758.000000	1739.000000	0.000000	104.000000
-2758.000000	773.000000	0.000000	104.000000
